"Shipment Date","Matching Fields","Consignee","Consignee Full Address","Consignee Email 1","Consignee Phone 1","Consignee Website 1","Consignee Profile","Consignee Trade Roles","Shipper","Shipper Full Address","Shipper Email 1","Shipper Phone 1","Shipper Website 1","Shipper Profile","Shipper Trade Roles","Notify Party","HS Code","Goods Shipped","Volume (TEU)","Gross Weight (kg)"
"2021-03-17","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21870"
"2021-03-17","Consignee; Consignee (Original Format)","Dow","Terbekehofdreef, 2610 Antwerpen, Belgium","","","","https://panjiva.com/Dow/70554471","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","DOW","39069019","1 X 20 CONTAINERS CONTAINING 16 PALLET OF ACUSOL TM 845 POLYMER","1","18128"
"2021-03-17","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21800"
"2021-03-17","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21810"
"2021-03-17","Consignee; Shipper (Original Format); Shipper; Consignee (Original Format)","Syngenta S.A.","Mexico","","","","https://panjiva.com/Syngenta-S-A/87853356","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","SYNGENTA","38086290","1 X 20 CONTAINERS CONTAINING 190 PALLET OF OPTIGARD ANT GEL 36X30 PLASTIC BOTTLES  OF 500 ML KLERAT MULTI INSETICIDA 12X500 ML MXA KLERAT MULTI INSETICIDA) ENVIRONMENTALLY HAZARDOUS SUNSTANCE, LIQUID, N.O.S. LAMBDA-CYHALOTHRIN)","1","1950"
"2021-03-17","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","22150"
"2021-03-17","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21550"
"2021-03-17","Consignee; Consignee (Original Format)","Dow","Terbekehofdreef, 2610 Antwerpen, Belgium","","","","https://panjiva.com/Dow/70554471","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","DOW","39069019","1 X 20 CONTAINERS CONTAINING 8 PALLET OF ACUSOL TM 845 POLYMER","1","7251"
"2021-03-16","Shipper (Original Format); Shipper","Euro Shipping Services","Colombia","","","","https://panjiva.com/Euro-Shipping-Services/87851485","Logistics","Adama Brasil S/A","R. Pedro Antônio de Souza, 400 - Eucaliptos, Londrina - PR, 86031-610, Brazil","","+55 43 3371 9013","","https://panjiva.com/Adama-Brasil-S-A/35265027","Manufacturer","EURO SHIPPING SERVICES SAS","38089329","1 X 20 CONTAINERS CONTAINING 10 PALLET OF TAYTA 160 ME 1X1000 PESTICIDE, LIQUID FLUROXYPYR MEPTYL AND PICLORAM","1","9120"
"2021-03-16","Consignee; Consignee (Original Format)","Adama Makhteshim Ltd.","Tel Aviv-Yafo, Israel","","","","https://panjiva.com/Adama-Makhteshim-Ltd/87857131","","Oxiteno Sa Industria & Comercio","R BENZENO 1 065 POLO INDUSTRIAL DE C - CAMACARI - BA - 42816120","","","","https://panjiva.com/Oxiteno-SA-Industria-Comercio/71674887","Manufacturer","ADAMA MAKHTESHIM LTD","34021300","1 X 20 CONTAINERS CONTAINING 20 PALLET OF TONELADAS SURFOM CE 1299","1","19572"
"2021-03-16","Consignee; Consignee (Original Format)","Sumitomo Corporation","Japan","","","","https://panjiva.com/Sumitomo-Corporation/87861575","","Vanadio De Maracas Sa","FAZ SAO CONRADO KM 18 SN ESTRADA MUNICIPAL ZONA RURAL - MARACAS - BA - 45360000","","","","https://panjiva.com/Vanadio-De-Maracas-SA/38002570","","SUMITOMO","28253010","1 X 40 CONTAINERS CONTAINING 80 DRUMS OF VANADIUM PENTOXIDE IN FORM  OF FUSED FLAKES (NON-HAZARDOUS","2","21911"
"2021-03-16","Consignee; Consignee (Original Format)","Dow Group","2651 SALZBURG RB S SAGINAW RD - MIDLAND - MI - 0","","","","https://panjiva.com/Dow-Group/63403190","","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","PA-263, Breu Branco - PA, 68488-000, Brazil","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/46252835","Manufacturer","DOW","28046900","8 X 20 CONTAINERS CONTAINING 8 VOLUMES OF DOWSIL (R) SILICON METAL","8","200000"
"2021-03-15","Consignee","Upl Costa Rica Sociedad Anonima","Del puente del rio Virilla, 100m Norte, 400m Oeste. A mano derecha, Calle Potrerillos, Provincia de Alajuela, San Rafael, Costa Rica","","","","https://panjiva.com/Upl-Costa-Rica-Sociedad-Anonima/33370361","","Unilever Brasil Industrial Ltda","Av. Indústrias, 315 - Distrito Industrial Benedito Storani, Vinhedo - SP, 13280-000, Brazil","","+55 19 3309 8414","","https://panjiva.com/Unilever-Brasil-Industrial-Ltda/26522406","Manufacturer","UL COSTA RICA SCC SA","00330000","1 X 40 CONTAINERS CONTAINING 22 PALLET OF REXONA DEO ROL AP BAMBOO DOVE BABY SH H SENSIBLE EXP DOVE CR PEIN RECON COMPLETA PONDS TWL DESMAQ CLARANT B3 DOVE JAB CUIDA PROTEGE CLOSE UP C D RED HOT","2","16410"
"2021-03-14","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Sancoffee Cooperativa Dos Produtores De Cafes Especia","EST DO AEROPORTO SN KM 01 PADRE LUCIO - SANTO ANTONIO DO AMPARO - MG - 37262000","","","","https://panjiva.com/Sancoffee-Cooperativa-Dos-Produtores-De-Cafes-Especia/42363591","","SUMITOMO","09011110","1 X 20 CONTAINERS CONTAINING 600 BAGS OF SANCOFFE (LOGO ANIVERSARIO DE CHOCOLA  (LOGO)  SI (LOGO)  BRAZIL  ANIVERSARIO CHOCOLA  GUARIROBA ESTATE ANIVERSARIO DE CHOCOLA  (LOGO)  SI (LOGO)  BRAZIL  ANIVERSARIO CHOCOLA  GUARIROBA ESTATE SANCOFFEE BRAZIL CHOCOLA CHOCOLA COFFEE GREEN COFFEE  BEANS","1","18276"
"2021-03-14","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Eisa Empresa Interagricola Sa","Rua do Comércio, 54 - Centro, Santos - SP, 11010-140, Brazil","","","","https://panjiva.com/Eisa-Empresa-Interagricola-SA/33180178","","SUMITOMO","09011110","2 X 40 CONTAINERS CONTAINING 880 BAGS OF GREEN COFFEE BEANS","4","53240"
"2021-03-13","Consignee; Consignee (Original Format)","Dow Group","Priority Enterprise Park, Cardiff Rd, Barry CF63 2BG, United Kingdom","","","","https://panjiva.com/Dow-Group/63402679","Manufacturer, Wholesale","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","BR-499, Santos Dumont - MG, 36240-000, Brazil","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/46399262","Manufacturer","DOW","28046900","12 X 20 CONTAINERS CONTAINING 12 OF DOWSIL (R) SILICON METAL","12","302399.99"
"2021-03-13","Consignee; Consignee (Original Format)","Upl South Africa (Pty) Ltd.","Douglas Saunders Dr, La Lucia, 4051, South Africa","","","","https://panjiva.com/Upl-South-Africa-Pty-Ltd/75951645","","Rhodia Brasil Ltda","Av. Dr. Roberto Moreira, 5005 - Poço Fundo, Paulínia - SP, 13140-000, Brazil","","","","https://panjiva.com/Rhodia-Brasil-Ltda/37034436","","UPL SOUTH AFRICA PTY LTD","28112210","1 X 20 CONTAINERS CONTAINING 10 PALLET OF DIOXIDO SILICIO PREC.QUIM. TIXOSIL38AB","1","4972"
"2021-03-13","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow","Singapore","","","","https://panjiva.com/Dow/87855619","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 18 PALLET OF DOWFROTH TM 400","1","19080"
"2021-03-13","Consignee; Consignee (Original Format)","Dow Group","Priority Enterprise Park, Cardiff Rd, Barry CF63 2BG, United Kingdom","","","","https://panjiva.com/Dow-Group/63402679","Manufacturer, Wholesale","Rima Industrial Sa","BR-122, Cap. Enéas - MG, 39445-000, Brazil","","+55 31 3329 4000","","https://panjiva.com/Rima-Industrial-SA/1816857","Manufacturer","DOW","28046900","10 X 20 CONTAINERS CONTAINING 10 VOLUMES OF SILICON METAL IN BULK","10","270000"
"2021-03-13","Consignee; Consignee (Original Format)","Dow Group","Priority Enterprise Park, Cardiff Rd, Barry CF63 2BG, United Kingdom","","","","https://panjiva.com/Dow-Group/63402679","Manufacturer, Wholesale","Rima Industrial Sa","BR-122, Cap. Enéas - MG, 39445-000, Brazil","","+55 31 3329 4000","","https://panjiva.com/Rima-Industrial-SA/1816857","Manufacturer","DOW","28046900","10 X 20 CONTAINERS CONTAINING 10 VOLUMES OF SILICON METAL IN BULK","10","270000"
"2021-03-13","Consignee; Consignee (Original Format)","Syngenta Agro Sa","AV DEL LIBERTADOR 1855 - VICENTE LOPEZ - - 0","","","","https://panjiva.com/Syngenta-Agro-SA/36079317","","Oxiteno Sa Industria & Comercio","Estrada Mun., 1156 - Cidade Industrial Satélite de São Paulo, Guarulhos - SP, 07232-151, Brazil","","","","https://panjiva.com/Oxiteno-SA-Industria-Comercio/69699506","","SYNGENTA AGRO SA","34029029","5 X 20 CONTAINERS CONTAINING 100 PALLET OF SURFOM CE 8132 PAO744 MISTURA DE TENSOATIVOS IONICO, NAOIONICO E SOLVENTE LIQUIDO INFLAMABLE ISOBUTANOL","5","87860"
"2021-03-12","Shipper (Original Format); Shipper","Ecolab Argentina Srl","Pilar, Buenos Aires Province, Argentina","","","","https://panjiva.com/Ecolab-Argentina-Srl/98288885","Manufacturer","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","ECOLAB ARGENTINA SRL","39073022","1 X 20 CONTAINERS CONTAINING 1 PALLET OF DEMTROL(TM) UA-1900 OIL DEMULSIFIER BASE","0.05","872"
"2021-03-12","Shipper (Original Format); Shipper","Ecolab Argentina Srl","Pilar, Buenos Aires Province, Argentina","","","","https://panjiva.com/Ecolab-Argentina-Srl/98288885","Manufacturer","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","ECOLAB ARGENTINA SRL","34029029","19 PALLET OF DEMTROL TM D-7623 DEMULSIFIER","0.95","15909"
"2021-03-10","Shipper (Original Format); Shipper","Neumaticos Y Llantas Del Pacifico Ltda","Conchalí, Conchali, Santiago Metropolitan Region, Chile","","","","https://panjiva.com/Neumaticos-Y-Llantas-Del-Pacifico-Ltda/87862406","","Sumitomo Rubber Do Brasil Ltda","Av. Francisco Ferreira da Cruz, 4656 - Eucaliptos, Fazenda Rio Grande - PR, Brazil","","","","https://panjiva.com/Sumitomo-Rubber-Do-Brasil-Ltda/39281728","","NEUMATICOS Y LLANTAS DEL PACIFICO LTDA","40111000","2 X 40 CONTAINERS CONTAINING 2191 UNIT OF DUNLOP NEW TIRES","4","18525"
"2021-03-10","Consignee; Consignee (Original Format)","Dow Group","Priority Enterprise Park, Cardiff Rd, Barry CF63 2BG, United Kingdom","","","","https://panjiva.com/Dow-Group/63402679","Manufacturer, Wholesale","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","SIT DO JACARANDA PARTE B ZONA RURAL - MERCES - MG - 36190000","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/44256948","Manufacturer","DOW","28046900","12 X 20 CONTAINERS CONTAINING 12 PACKAGES OF DOWSIL SILICON METAL","12","302399.99"
"2021-03-09","Shipper (Original Format); Shipper","Lanxess Corporation Group","GRANGES-PACCOT/SWITSERLAND SAP.","","","","https://panjiva.com/Lanxess-Corporation-Group/87855105","","Adama Brasil S/A","R. Pedro Antônio de Souza, 400 - Eucaliptos, Londrina - PR, 86031-610, Brazil","","+55 43 3371 9013","","https://panjiva.com/Adama-Brasil-S-A/35265027","Manufacturer","LANXESS","29291000","1 X 20 CONTAINERS CONTAINING 1 TANK OF ISOTANK VAZIO COM RESIDUO DE 3.4-DICLOROFENILISOCIANA","1","1"
"2021-03-09","Consignee; Consignee (Original Format)","Dow Group","Priority Enterprise Park, Cardiff Rd, Barry CF63 2BG, United Kingdom","","","","https://panjiva.com/Dow-Group/63402679","Manufacturer, Wholesale","Palmyra Do Brasil Ind Com De Silicio Metalico Recursos","PA-263, Breu Branco - PA, 68488-000, Brazil","","","","https://panjiva.com/Palmyra-Do-Brasil-Ind-Com-De-Silicio-Metalico-Recursos/46252835","Manufacturer","DOW","28046900","16 X 20 CONTAINERS CONTAINING 16 PACKAGES OF DOWSIL SILICON METAL","16","400000"
"2021-03-08","Consignee; Shipper (Original Format); Shipper; Consignee (Original Format)","Syngenta","Av Vitacura 2939, Las Condes, Región Metropolitana, Chile","","","","https://panjiva.com/Syngenta/79498044","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","SYNGENTA","38080000","1 X 20 & 1 X 40 CONTAINERS CONTAINING 18 PALLET OF KLERAT PELLET","0.52","3153"
"2021-03-08","Consignee; Consignee (Original Format)","Petroquimica Dow S.A.","Av. Américo Vespucio Sur 100, PISO 6, Las Condes, Región Metropolitana, Chile","","","","https://panjiva.com/Petroquimica-Dow-S-A/87851605","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","PETROQUIMICA DOW SA","39069019","1 X 20 CONTAINERS CONTAINING 16 PALLET OF PRIMAL TM AP-50","1","17120"
"2021-03-08","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Eisa Empresa Interagricola Sa","Rua do Comércio, 54 - Centro, Santos - SP, 11010-140, Brazil","","","","https://panjiva.com/Eisa-Empresa-Interagricola-SA/33180178","","SUMITOMO","09011110","2 X 40 CONTAINERS CONTAINING 880 BAGS OF GREEN COFFEE BEANS","4","53240"
"2021-03-08","Consignee; Shipper (Original Format); Shipper; Consignee (Original Format)","Syngenta","Av Vitacura 2939, Las Condes, Región Metropolitana, Chile","","","","https://panjiva.com/Syngenta/79498044","","Syngenta Protecao De Cultivos Ltda","Florida, USA","","","","https://panjiva.com/Syngenta-Protecao-De-Cultivos-Ltda/41673352","","SYNGENTA","38080000","31 PALLET OF ACTELLIC AGRO CRUSIER DEMON TC DIVIDEND KLERAT BLOQUES AROMATIC HYDROCARBONS AND   PYRIMIPHOS-METHYL THIAMETHOXAM CYPERMETHRIN AND SUBSTITUTED   BENZENOID HYDROCARBONS DIFENOCONAZOLE THIAMETHOXAM CYPERMETHRIN A   ND SUBSTITUTED BENZENOID HYDROCARBONS","2.48","14873"
"2021-03-08","Consignee; Consignee (Original Format)","Petroquimica Dow S.A.","Av. Américo Vespucio Sur 100, PISO 6, Las Condes, Región Metropolitana, Chile","","","","https://panjiva.com/Petroquimica-Dow-S-A/87851605","","Rohm And Haas Quimica Ltda","AVENIDA PRES HUMBERTO A C B 3200 RIO A BAIXO - JACAREI - SP - 12321150","","","","https://panjiva.com/Rohm-And-Haas-Quimica-Ltda/39278721","Manufacturer","PETROQUIMICA DOW SA","39069019","1 X 20 CONTAINERS CONTAINING 16 PALLET OF PRIMAL TM UHS PLUS EMULSION","1","16944"
"2021-03-07","Consignee; Shipper (Original Format); Shipper; Consignee (Original Format)","Bayer S.A","San José, Calle Blancos, Costa Rica","","","","https://panjiva.com/Bayer-S-A/87854763","","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38086290","1 X 20 CONTAINERS CONTAINING 367 BOXES OF 1L EACH IN10 PALLETS BEING:K-OTHRINE (BR)","1","4757"
"2021-03-07","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","22170"
"2021-03-07","Consignee; Shipper (Original Format); Shipper; Consignee (Original Format)","Bayer S.A","San José, Calle Blancos, Costa Rica","","","","https://panjiva.com/Bayer-S-A/87854763","","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089199","1 X 20 CONTAINERS CONTAINING 38 BOXES OF 760 PLASTICS BOTTLES   OF 250ML EACHIN STARYCIDE","1","299"
"2021-03-07","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","22050"
"2021-03-07","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39052900","1 X 40 CONTAINERS CONTAINING 20 PALLET OF 00099074845DLP202525","2","25950"
"2021-03-07","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","United States","","","","https://panjiva.com/Dow-Group/87853740","","Dow Brasil Sudeste Industrial Ltda","Via Santos Dumont, 4444 - Jardim Conceicaozinha (Vicente de Carvalho), Guarujá - SP, 11460-902, Brazil","","","","https://panjiva.com/Dow-Brasil-Sudeste-Industrial-Ltda/38003540","Manufacturer","DOW","39072039","1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF D-GLUCITOL, PROPOXYLATED - SORBITOL, PROPYLENE OXIDE POLYOL","2","21790"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","2 X 40 CONTAINERS CONTAINING 80 PALLET OF MANCOZEB TECHNICAL   FUNGICIDE","4","44940"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer S.A.","Av. Paseo de la República 3074, San Isidro 15046, Peru","","","","https://panjiva.com/Bayer-S-A/88035140","","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089996","1 X 20 CONTAINERS CONTAINING 84 BOXES OF PLASTICS BOTTLES RACUMIN POLVO (BR) CP0.75 BOT PE ""ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (COUMATETRALYL MIXTURE)"" AGGREGATION STATE (SOLID, LIQUID):  SOLID","1","644"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer Sa","Avenida San Carlos, San Joaquín, 27340 Torreón, Coah., Mexico","","+52 33 3671 3666","","https://panjiva.com/Bayer-SA/36374907","Manufacturer","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38089199","1 X 20 CONTAINERS CONTAINING 48 BOXES OF PLASTICS BOTTLES TEMPRID SC365 ENVIRONMENTALLY HAZARDOUS  SUBSTANCE, LIQUID, N.O.S.""  (BETA-CYFLUTHRIN, IMIDACLOPRID  SOLUTION) AGGREGATION STATE (SOLID, LIQUID):  LIQUID","1","372"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","3 X 40 CONTAINERS CONTAINING 120 PALLET OF MANCOZEB TECHNICAL   FUNGICIDE","6","67410"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Bayer S.A.","Av. Paseo de la República 3074, San Isidro 15046, Peru","","","","https://panjiva.com/Bayer-S-A/88035140","","Bayer S.A.","Estr. da Boa Esperança, Belford Roxo - RJ, Brazil","","+55 21 2761 0555","","https://panjiva.com/Bayer-S-A/35499760","Manufacturer","BAYER","38086290","1 X 20 CONTAINERS CONTAINING 80 BOXES OF PLASTICS BOTTLES SOLFAC 5% EC FLAMMABLE LIQUID, N.O.S (CYFLUTHRIN, ALKYLBENZENE SOLUTION) AGGREGATION STATE (SOLID, LIQUID): LIQUID","1","569"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","5 X 40 CONTAINERS CONTAINING 200 PALLET OF MANCOZEB TECHNICAL   FUNGICIDE","10","112350"
"2021-03-06","Shipper (Original Format); Consignee; Shipper; Consignee (Original Format)","Dow Group","Dg. 92 #17a-42 PISO 7, Bogotá, Colombia","","","","https://panjiva.com/Dow-Group/63405063","Wholesale","Dow Agrosciences Industrial Ltda","Avenida Pres. Humberto Castelo Branco, 3200 - Conj. Hab. Marinho, Jacareí - SP, 12321-150, Brazil","","","","https://panjiva.com/Dow-Agrosciences-Industrial-Ltda/44908654","","DOW","38089293","10 X 40 CONTAINERS CONTAINING 400 PALLET OF MANCOZEB TECHNICAL FUNGICIDE","20","224700"
"2021-03-05","Consignee; Consignee (Original Format)","Adama Makhteshim Ltd.","Tel Aviv-Yafo, Israel","","","","https://panjiva.com/Adama-Makhteshim-Ltd/87857131","","Oxiteno Sa Industria & Comercio","R BENZENO 1 065 POLO INDUSTRIAL DE C - CAMACARI - BA - 42816120","","","","https://panjiva.com/Oxiteno-SA-Industria-Comercio/71674887","Manufacturer","ADAMA MAKHTESHIM LTD","34021300","1 X 20 CONTAINERS CONTAINING 20 PALLET OF SURFOM R 400","1","18772"
"2021-03-05","Consignee; Consignee (Original Format)","Sumitomo","898 Xinling Rd, Pudong Xinqu, Shanghai Shi, China, 201209","","","","https://panjiva.com/Sumitomo/71210751","Manufacturer","Eisa Empresa Interagricola Sa","Rua do Comércio, 54 - Centro, Santos - SP, 11010-140, Brazil","","","","https://panjiva.com/Eisa-Empresa-Interagricola-SA/33180178","","SUMITOMO","09011110","2 X 40 CONTAINERS CONTAINING 880 BAGS OF GREEN COFFEE BEANS","4","53240"
